officialSet,officialCardNumber,name,type,status,risk,ruleId,reason,officialUrl,officialImageUrl,imageStatus,imageAudit,text
"BP03","BP03-012/081","猫麦とろろ","leader","完全対応","low","leader_exact","覚醒時全体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-012","https://assets.xross-stars.com/card/BP03/BP03-012_db626e581f5c849171954e2df24f87cf.png","ready","ready","【覚醒時】対戦相手のリーダーすべてに10ダメージ。"
"BP03","BP03-013/081","絲依とい","leader","完全対応","low","leader_exact","覚醒時2ドロー2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-013","https://assets.xross-stars.com/card/BP03/BP03-013_bdcf8e4ce9b2807a67b98e7a1b1299c3.png","ready","ready","【覚醒時】カードを2枚引き、手札を2枚捨てる。"
"BP03","BP03-014/081","けんき","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-014","https://assets.xross-stars.com/card/BP03/BP03-014_4cb78f22566a3cb34e193f7d937d3de3.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP03","BP03-015/081","猫汰つな","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-015","https://assets.xross-stars.com/card/BP03/BP03-015_4ca544be402346ce6c2bdd86caf88e87.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP03","BP03-016/081","夜絆ニウ","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-016","https://assets.xross-stars.com/card/BP03/BP03-016_32b07f8e7447894943408366a86b467a.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP03","BP03-017/081","ストームラッシュ","attack","完全対応","low","attack_multi_three_times","3回アタック処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-017","https://assets.xross-stars.com/card/BP03/BP03-017_a0ec7a5612526d7fc7039fbb9b7b3027.png","ready","ready","【アタックする】 / 【アタックする】 / 【アタックする】 / （アタックのたびに、アタッカーとアタックを受けるリーダーを選ぶ。）"
"BP03","BP03-018/081","ノーエスケープ","attack","完全対応","low","attack_marker+attack_post_conditional","アタック宣言マーカーを実装済み / このラウンドが3ラウンド目なら、 に対応したアタック後処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-018","https://assets.xross-stars.com/card/BP03/BP03-018_45800069d0b50f887e2e3ec46cdd952a.png","ready","ready","【アタックする】 / 【アタック後】このラウンドが3ラウンド目なら、対戦相手の他のリーダー1体に20ダメージ。"
"BP03","BP03-019/081","コードブレイカー","attack","完全対応","low","attack_other_leader_40","アタック後の他リーダー単体40ダメージ選択を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-019","https://assets.xross-stars.com/card/BP03/BP03-019_c41b1300e6449d5c68df2ab7eca08fc3.png","ready","ready","【アタックする】 / 【アタック後】対戦相手の他のリーダー1体に40ダメージ。"
"BP03","BP03-020/081","縦横無尽","attack","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-020","https://assets.xross-stars.com/card/BP03/BP03-020_92ec477d2306587fa57fd8a87589ee20.png","ready","ready","【アタックする】 / 【アタック後】このアタックを受けたリーダーがダウンしているなら、対戦相手の他のリーダー1体に20ダメージ。"
"BP03","BP03-021/081","抜群のウデマエ","attack","完全対応","low","attack_marker+attack_post_conditional","アタック宣言マーカーを実装済み / プレイエリアにメモリアカードが2枚以上あるなら、 に対応したアタック後処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-021","https://assets.xross-stars.com/card/BP03/BP03-021_3809657cf1b4621fa7dd77b6b76125c0.png","ready","ready","【アタックする】 / 【アタック後】プレイエリアにメモリアカードが2枚以上あるなら、対戦相手の他のリーダー1体に20ダメージ。"
"BP03","BP03-022/081","ピアッシングバレット","attack","完全対応","low","attack_flat_damage","アタック時の固定ダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-022","https://assets.xross-stars.com/card/BP03/BP03-022_146a4074d6f42869563e35bee6d6b386.png","ready","ready","【アタックする】ダメージ+10。"
"BP03","BP03-024/081","頂きの景色","attack","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-024","https://assets.xross-stars.com/card/BP03/BP03-024_cd6066fa90121c7ae2c09330a66f7fad.png","ready","ready","【アタックする】 / 【アタック後】プレイエリアにあるメモリアカードのコストの合計と同じ数のカードを引く。"
"BP03","BP03-025/081","短気な爆弾魔","attack","完全対応","low","attack_discarded_this_turn_bonus","当ターン捨て札条件のダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-025","https://assets.xross-stars.com/card/BP03/BP03-025_c4f57526b27cc6aa1446ad8fa5d19999.png","ready","ready","【アタックする】このターン、あなたが手札を1枚以上捨てているなら、ダメージ+10。"
"BP03","BP03-026/081","キャスターズフューリー","attack","完全対応","low","attack_all_other_20","アタック後の他リーダー全体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-026","https://assets.xross-stars.com/card/BP03/BP03-026_59e59335e7cf6589bef90f2bb9a7c596.png","ready","ready","【アタックする】 / 【アタック後】対戦相手の他のリーダーすべてに20ダメージ。"
"BP03","BP03-028/081","パワーセットアップ","attack","完全対応","low","attack_target_down_draw_1","対象ダウン条件つき1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-028","https://assets.xross-stars.com/card/BP03/BP03-028_da6729739f5b4c198e93aac2987143f8.png","ready","ready","【アタックする】 / 【アタック後】このアタックを受けたリーダーがダウンしているなら、カードを1枚引く。"
"BP03","BP03-029/081","漢の強行突破","attack","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-029","https://assets.xross-stars.com/card/BP03/BP03-029_60164af89ecab67b0dc9f99288e4cc29.png","ready","ready","【アタックする】 / 【アタック後】このアタックを受けたリーダーがダウンしているなら、対戦相手の他のリーダー1体に20ダメージ。"
"BP03","BP03-030/081","セルフ実況","attack","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-030","https://assets.xross-stars.com/card/BP03/BP03-030_c5ac0288ce5a3dc1a1f86d7765c5b786.png","ready","ready","【アタックする】自分の手札のコスト0のカード1枚を公開し、捨ててもよい。そうしたならカードを1枚引き、ダメージ+20。"
"BP03","BP03-031/081","ソニックチェイサー","attack","完全対応","low","attack_damaged_other_20","ダメージ済み他リーダー全体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-031","https://assets.xross-stars.com/card/BP03/BP03-031_8132e7358fc7bf6fe352aa93d9ca5dd4.png","ready","ready","【アタックする】 / 【アタック後】対戦相手のダメージを受けている他のリーダーすべてに20ダメージ。"
"BP03","BP03-032/081","鬼の猛追","attack","完全対応","low","attack_other_leader_10","アタック後の他リーダー単体10ダメージ選択を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-032","https://assets.xross-stars.com/card/BP03/BP03-032_1ac7108386c302a206f0ab9c7422a979.png","ready","ready","【アタックする】 / 【アタック後】対戦相手の他のリーダー1体に10ダメージ。"
"BP03","BP03-033/081","勝利の抜刀","attack","完全対応","low","attack_equipped_bonus","装備条件のダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-033","https://assets.xross-stars.com/card/BP03/BP03-033_8812424a620c9edda406bfad1b5ef09e.png","ready","ready","【アタックする】アタッカーがカードを装備しているなら、ダメージ+10。"
"BP03","BP03-034/081","ツーマンセル","attack","完全対応","low","attack_marker+attack_post_conditional","アタック宣言マーカーを実装済み / プレイエリアにメモリアカードが2枚以上あるなら、 に対応したアタック後処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-034","https://assets.xross-stars.com/card/BP03/BP03-034_62e417090acb38e890e2f2cbc2aa1021.png","ready","ready","【アタックする】 / 【アタック後】プレイエリアにメモリアカードが2枚以上あるなら、対戦相手の他のリーダーすべてに10ダメージ。"
"BP03","BP03-035/081","船上の乱戦","attack","完全対応","low","attack_target_down_draw_1","対象ダウン条件つき1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-035","https://assets.xross-stars.com/card/BP03/BP03-035_4ed39e289aaf4fa7990d6a2df0bbe765.png","ready","ready","【アタックする】 / 【アタック後】このアタックを受けたリーダーがダウンしているなら、カードを1枚引く。"
"BP03","BP03-036/081","潜入開始","attack","完全対応","low","attack_flat_damage","アタック時の固定ダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-036","https://assets.xross-stars.com/card/BP03/BP03-036_dfc8764a876a05c676e27c87dd41d6d5.png","ready","ready","【アタックする】ダメージ+10。"
"BP03","BP03-037/081","Tango Down","attack","完全対応","low","play_pp_if_no_other_cards+attack_flat_damage","場に他カードがない条件のPP回復を実装済み / アタック時の固定ダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-037","https://assets.xross-stars.com/card/BP03/BP03-037_e0e05baa86df41f9ddd2b1cf97334093.png","ready","ready","【プレイ時】プレイエリアに他のカードがないなら、PPを1回復する。 / 【アタックする】ダメージ-10。"
"BP03","BP03-040/081","デッドサイレンス","attack","完全対応","low","attack_flat_damage","アタック時の固定ダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-040","https://assets.xross-stars.com/card/BP03/BP03-040_f302d2d33f2f37e93b727de5c90d3100.png","ready","ready","【アタックする】ダメージ+40。"
"BP03","BP03-041/081","ルーキーチェイス","attack","完全対応","low","attack_flat_damage","アタック時の固定ダメージ補正を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-041","https://assets.xross-stars.com/card/BP03/BP03-041_bbd65df38ad19751ab18d7b98b462815.png","ready","ready","【アタックする】ダメージ+10。"
"BP03","BP03-043/081","スペシャルコントラクト","attack","完全対応","low","attack_marker+attack_post_conditional","アタック宣言マーカーを実装済み / プレイエリアにメモリアカードが2枚以上あるなら、 に対応したアタック後処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-043","https://assets.xross-stars.com/card/BP03/BP03-043_d571b7e44686409be73c31856070e370.png","ready","ready","【アタックする】 / 【アタック後】プレイエリアにメモリアカードが2枚以上あるなら、対戦相手の他のリーダー1体に20ダメージ。"
"BP03","BP03-044/081","ロケットシャワー","attack","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-044","https://assets.xross-stars.com/card/BP03/BP03-044_7fa019c8bf1c129a2c53eba91605fe0c.png","ready","ready","プレイエリアに別の「ロケットシャワー」が1枚あるなら、コストを支払わずにこのカードをプレイしてもよい。（2枚以上あるときはコストを支払う。） / 【アタックする】"
"BP03","BP03-046/081","足元にご注意","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-046","https://assets.xross-stars.com/card/BP03/BP03-046_e1dc0d9e013175766d9e2a677c0590b1.png","ready","ready","【アタック強化】次のアタックのダメージ+50。"
"BP03","BP03-048/081","栄光の旗手","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-048","https://assets.xross-stars.com/card/BP03/BP03-048_46d6d1856b4044f3c24455734c5d9c7d.png","ready","ready","【アタック強化】次のアタックのダメージ+60。"
"BP03","BP03-049/081","カーコレクター","memoria","完全対応","low","play_direct_damage_20","プレイ時の単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-049","https://assets.xross-stars.com/card/BP03/BP03-049_acf1330fad344f6f9f27bba89297f10c.png","ready","ready","【プレイ時】対戦相手のリーダー1体に20ダメージ。"
"BP03","BP03-050/081","祭典の開幕","memoria","完全対応","low","play_draw_1+attack_buff_flat","プレイ時1ドローを実装済み / 次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-050","https://assets.xross-stars.com/card/BP03/BP03-050_8c211f29d62abd9130b6d6de5db02cbe.png","ready","ready","【プレイ時】カードを1枚引く。 / 【アタック強化】次のアタックのダメージ+30。"
"BP03","BP03-051/081","露骨な挑発","memoria","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-051","https://assets.xross-stars.com/card/BP03/BP03-051_8e293f410d04c56842856468aa784706.png","ready","ready","【アタック強化】次のアタックのダメージ+30。 / 【アタック後】対戦相手の他のリーダー1体に30ダメージ。"
"BP03","BP03-053/081","闘技場の主","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-053","https://assets.xross-stars.com/card/BP03/BP03-053_24623be5af63589a92961dc0bd6cd694.png","ready","ready","【アタック強化】次のアタックのダメージ+50。"
"BP03","BP03-054/081","闇の加護","memoria","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-054","https://assets.xross-stars.com/card/BP03/BP03-054_11d0cc2e1d99184bbc5053b4cecd3d3c.png","ready","ready","【プレイ時】自分のリーダー1体を30回復する。 / 【アタック強化】次のアタックのダメージ+30。"
"BP03","BP03-055/081","22HZ♪","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-055","https://assets.xross-stars.com/card/BP03/BP03-055_f037f7bdeaf9bd97ff0a7034966a55fd.png","ready","ready","【アタック強化】次のアタックのダメージ+60。"
"BP03","BP03-057/081","救いの手","memoria","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-057","https://assets.xross-stars.com/card/BP03/BP03-057_101d9e4dff69555a0ea481d1b0e7441f.png","ready","ready","【アタック強化】次のアタックのダメージ+50。 / 【アタック後】対戦相手の他のリーダー1体に10ダメージ。"
"BP03","BP03-058/081","彼こそがロック","memoria","完全対応","low","play_draw_2","プレイ時2ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-058","https://assets.xross-stars.com/card/BP03/BP03-058_80f9f78daa0104b7d3db5282c9ba1bb7.png","ready","ready","【プレイ時】カードを2枚引く。"
"BP03","BP03-060/081","戦場のお茶会","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-060","https://assets.xross-stars.com/card/BP03/BP03-060_7088110f14d246ca18e727d222d85325.png","ready","ready","【アタック強化】次のアタックのダメージ+50。"
"BP03","BP03-061/081","セレブリティーエレガンス","memoria","完全対応","low","play_opp_discard_1","相手1ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-061","https://assets.xross-stars.com/card/BP03/BP03-061_8f5b1746bc9bbb469c741f00055a0e7c.png","ready","ready","【プレイ時】対戦相手は手札を1枚捨てる。"
"BP03","BP03-062/081","掴んだ運命","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-062","https://assets.xross-stars.com/card/BP03/BP03-062_abe0de1cdc9d6d0b73c1bc81ce79bb62.png","ready","ready","【アタック強化】次のアタックのダメージ+60。"
"BP03","BP03-063/081","極上のアゲ↑↑","memoria","完全対応","low","play_direct_damage_20","プレイ時の単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-063","https://assets.xross-stars.com/card/BP03/BP03-063_05eb47262e2acb42879564a2feca64fc.png","ready","ready","【プレイ時】対戦相手のリーダー1体に20ダメージ。"
"BP03","BP03-068/081","かるび人狼","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-068","https://assets.xross-stars.com/card/BP03/BP03-068_84baf580c59c186e4eeb233b31a41127.png","ready","ready","【アタック強化】次のアタックのダメージ+50。"
"BP03","BP03-069/081","アクアリウムツアー","memoria","完全対応","low","play_draw_2","プレイ時2ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-069","https://assets.xross-stars.com/card/BP03/BP03-069_6c9f9a4cfb564b2f81ad9e339e4cd182.png","ready","ready","【プレイ時】カードを2枚引く。"
"BP03","BP03-070/081","大人気キッチンカー","memoria","完全対応","low","attack_buff_flat","次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-070","https://assets.xross-stars.com/card/BP03/BP03-070_88f409671176fd3f8b3604c2036c81e4.png","ready","ready","【アタック強化】次のアタックのダメージ+60。"
"BP03","BP03-073/081","救急キット","tactics","完全対応","low","play_heal_total_80","合計80回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-073","https://assets.xross-stars.com/card/BP03/BP03-073_e3aec55a6e157e046dac4cc116cbc41a.png","ready","ready","【プレイ時】自分のリーダーを合計80回復する。（複数のリーダーを選んでもよい。）"
"BP03","BP03-074/081","アドレナリン","tactics","完全対応","low","play_draw_1+attack_buff_flat","プレイ時1ドローを実装済み / 次アタック強化の汎用加算ロジックで対応 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-074","https://assets.xross-stars.com/card/BP03/BP03-074_88d1907c754d78d7e8cac979357ede5b.png","ready","ready","【プレイ時】カードを1枚引く。 / 【アタック強化】次のアタックのダメージ+40。"
"BP03","BP03-075/081","ジャミングパルス","tactics","完全対応","low","play_opp_discard_2","相手2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-075","https://assets.xross-stars.com/card/BP03/BP03-075_e84035b07988d78620be7eb94bbe66e1.png","ready","ready","【プレイ時】対戦相手は手札を2枚捨てる。"
"BP03","BP03-077/081","パワーフィールド","tactics","完全対応","low","round_attack_buff_10","ラウンド中全体+10を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-077","https://assets.xross-stars.com/card/BP03/BP03-077_b449908ec14fccd572125a9357dee8b7.png","ready","ready","【ラウンド中】このラウンド、自分のリーダーすべての攻撃力を+10する。 / （このカードはターン終了時にトラッシュに置かない。）"
"BP03","BP03-081/081","PPカード","pp","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-081","https://assets.xross-stars.com/card/BP03/BP03-081_dc3038eb8f1fe8d1ec3fea197e0553aa.png","ready","ready",""
"BP03","BP03-082/081","天月","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-082","https://assets.xross-stars.com/card/BP03/BP03-082_14eebd9544ecfdb37bd7c4171c02f2f1.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP03","BP03-083/081","紫宮るな","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-083","https://assets.xross-stars.com/card/BP03/BP03-083_60343423b606579a9a96d91bd8d12a25.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP03","BP03-084/081","緋月ゆい","leader","完全対応","low","leader_exact","覚醒時2ドロー2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-084","https://assets.xross-stars.com/card/BP03/BP03-084_bb1e24de1dab26945defc339385cb36b.png","ready","ready","【覚醒時】カードを2枚引き、手札を2枚捨てる。"
"BP03","BP03-085/081","rion","leader","完全対応","low","leader_exact","覚醒時全体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-085","https://assets.xross-stars.com/card/BP03/BP03-085_fe4e617d9d2bfdc8b1d3e20f9d3e925e.png","ready","ready","【覚醒時】対戦相手のリーダーすべてに10ダメージ。"
"BP03","BP03-086/081","天月","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-086","https://assets.xross-stars.com/card/BP03/BP03-086_aa27effe727fb1c46aaf7984433f7428.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP03","BP03-087/081","rion","leader","完全対応","low","leader_exact","覚醒時全体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-087","https://assets.xross-stars.com/card/BP03/BP03-087_c74434fb2c1307c0a28677da16b222f8.png","ready","ready","【覚醒時】対戦相手のリーダーすべてに10ダメージ。"
"BP03","BP03-088/081","ズズ","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-088","https://assets.xross-stars.com/card/BP03/BP03-088_b345a6b61d5dc4575637a8714f1a7329.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP03","BP03-089/081","紡木こかげ","leader","完全対応","low","leader_exact","覚醒時単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-089","https://assets.xross-stars.com/card/BP03/BP03-089_65de8d69f59f6acabd40584a647e636f.png","ready","ready","【覚醒時】対戦相手のリーダー1体に20ダメージ。"
"BP03","BP03-090/081","柊ツルギ","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-090","https://assets.xross-stars.com/card/BP03/BP03-090_89fb3db9f2a4d32189677bfe4a42f9e1.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP03","BP03-091/081","平岩康佑","leader","完全対応","low","leader_exact","覚醒時2ドロー2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-091","https://assets.xross-stars.com/card/BP03/BP03-091_f45384ff6165e1bebcb9d7455e9bc664.png","ready","ready","【覚醒時】カードを2枚引き、手札を2枚捨てる。"
"BP03","BP03-092/081","柊ツルギ","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-092","https://assets.xross-stars.com/card/BP03/BP03-092_47455fc030894b820bb50f036d9744c2.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP03","BP03-093/081","藍沢エマ","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-093","https://assets.xross-stars.com/card/BP03/BP03-093_5bab91fe5539a26fb7893cd2e8a46614.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP03","BP03-094/081","鬼ヶ谷テン","leader","完全対応","low","leader_exact","覚醒時単体20ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-094","https://assets.xross-stars.com/card/BP03/BP03-094_36b61f9e99687d640bf46462c03e8a7a.png","ready","ready","【覚醒時】対戦相手のリーダー1体に20ダメージ。"
"BP03","BP03-095/081","ととみっくす","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-095","https://assets.xross-stars.com/card/BP03/BP03-095_2508a65ca51d92b627f024fff428c73d.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP03","BP03-096/081","猫麦とろろ","leader","完全対応","low","leader_exact","覚醒時全体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-096","https://assets.xross-stars.com/card/BP03/BP03-096_8c0b8ca054decfc37d720dc80e7a67be.png","ready","ready","【覚醒時】対戦相手のリーダーすべてに10ダメージ。"
"BP03","BP03-097/081","藍沢エマ","leader","完全対応","low","leader_exact","覚醒時単体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-097","https://assets.xross-stars.com/card/BP03/BP03-097_fd7a530333746dc16dc7769667c1b319.png","ready","ready","【覚醒時】対戦相手のリーダー1体に10ダメージ。"
"BP03","BP03-098/081","猫麦とろろ","leader","完全対応","low","leader_exact","覚醒時全体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-098","https://assets.xross-stars.com/card/BP03/BP03-098_608324bd0808dd5e75ca183aab6d9a39.png","ready","ready","【覚醒時】対戦相手のリーダーすべてに10ダメージ。"
"BP03","BP03-099/081","わいわい","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-099","https://assets.xross-stars.com/card/BP03/BP03-099_407ef397097092983e48319d71466054.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP03","BP03-100/081","絲依とい","leader","完全対応","low","leader_exact","覚醒時2ドロー2ディスカードを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-100","https://assets.xross-stars.com/card/BP03/BP03-100_a7b91df70281d8f4336781111bf570f1.png","ready","ready","【覚醒時】カードを2枚引き、手札を2枚捨てる。"
"BP03","BP03-101/081","けんき","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-101","https://assets.xross-stars.com/card/BP03/BP03-101_a2a8ec37ccf06e1fd36b8929bed93c8e.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP03","BP03-102/081","猫汰つな","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-102","https://assets.xross-stars.com/card/BP03/BP03-102_95ae2805f9e60b28d996c5f3c93d63cb.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP03","BP03-103/081","夜絆ニウ","leader","完全対応","low","leader_exact","覚醒時20回復を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-103","https://assets.xross-stars.com/card/BP03/BP03-103_0837fcc3b9765020a1fae8aeddbc5578.png","ready","ready","【覚醒時】自分のリーダー1体を20回復する。"
"BP03","BP03-104/081","猫汰つな","leader","完全対応","low","leader_exact","覚醒時1ドローを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-104","https://assets.xross-stars.com/card/BP03/BP03-104_b9769044c98a954dbde2b1fb6281815d.png","ready","ready","【覚醒時】カードを1枚引く。"
"BP03","BP03-105/081","花芽すみれ","leader","完全対応","low","leader_exact","覚醒時全体10ダメージを実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-105","https://assets.xross-stars.com/card/BP03/BP03-105_60545b0c41f9ebd2aa2d67b716a741df.png","ready","ready","【覚醒時】対戦相手のリーダーすべてに10ダメージ。"
"BP03","BP03-106/081","ストームラッシュ","attack","完全対応","low","attack_multi_three_times","3回アタック処理を実装済み / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-106","https://assets.xross-stars.com/card/BP03/BP03-106_89d5f8829daa0711f6a9e20490b88fd6.png","ready","ready","【アタックする】 / 【アタックする】 / 【アタックする】 / （アタックのたびに、アタッカーとアタックを受けるリーダーを選ぶ。）"
"BP03","BP03-107/081","頂きの景色","attack","完全対応","low","manual_card_override","個別実装済みカードとして監査レポートへ反映 / 正規イラスト表示UI確認済み","https://xross-stars.com/card/6-107","https://assets.xross-stars.com/card/BP03/BP03-107_5f7ef83cef46202dd7385383c61f6bc6.png","ready","ready","【アタックする】 / 【アタック後】プレイエリアにあるメモリアカードのコストの合計と同じ数のカードを引く。"
